lsoa_code,intercept,curio_canopy_percentage,Population Density;Persons per hectare;2012,owner_occupied
E01002098,7.523870712356923,-0.03097482376696377,-0.005640776234674122,-0.02917326392616543
E01002099,7.330817962985888,-0.03851038577540394,-0.0037529643333901563,-0.025987477659110417
E01002100,6.707143353219081,-0.027651929650632134,-0.002004974588441882,-0.019535006223762908
E01002101,7.097982260856477,-0.03393871327722884,-0.0027973602535103373,-0.025596168471901052
E01002102,7.218422349457426,-0.03230706649971532,-0.0034942753930969797,-0.027173925753352965
E01002103,7.120852216946535,-0.03742500340963543,-0.002857514427978637,-0.023654030188959327
E01002104,6.753902536991996,-0.02987072115197243,-0.00194247617272603,-0.02050847367256455
E01002105,7.41023085525442,-0.03558349018656378,-0.0045107072936255285,-0.027168397007445264
E01002106,7.127978020812447,-0.013673014153941636,-0.0037972453519900585,-0.028290210303604575
E01002107,7.576961980619392,-0.022606397627155692,-0.0070852562331042155,-0.029826113321330318
E01002108,7.370193039509449,-0.018649476279273526,-0.005492125672136745,-0.029236097317690102
E01002109,7.35099586732211,-0.02164167680331098,-0.0064187763961618014,-0.027269275344471804
E01002110,7.453386407439809,-0.02185757665951062,-0.006420852740472022,-0.028835482173100807
E01002111,7.325961750949296,-0.017134184000765367,-0.004870533353421316,-0.02938748365677508
E01002112,7.831759246139046,-0.030529882611175733,-0.01077957683020547,-0.027851526564135396
E01002113,7.94034277085483,-0.03184013675713293,-0.010655110853720978,-0.02897985851249123
E01002114,7.51699320773037,-0.02594643447474826,-0.00880758473819906,-0.02632469897198684
E01002115,7.707403243751751,-0.028388263455070614,-0.00942217017628461,-0.027825767055833558
E01002116,8.179521389094885,-0.03527953624917261,-0.011054370207902346,-0.030815773681011446
E01002117,7.833892647015109,-0.029052942435673638,-0.008890075024604902,-0.029867909985959014
E01002118,8.171552049813227,-0.03448912589976548,-0.010504673523697067,-0.03132177740580946
E01002119,7.974901351158382,-0.030639358151166723,-0.009444037679431689,-0.03025202362659237
E01002120,8.117655772003197,-0.031957007204630766,-0.009645229391023706,-0.032193213583504264
E01002121,8.00423290353471,-0.02724157246739172,-0.008862251786124016,-0.032439871391863113
E01002122,7.51032250920325,-0.021051494316547695,-0.007926681271432007,-0.027059833352605308
E01002123,7.104944607135958,-0.014438080902072195,-0.006968743043775063,-0.023410532780074277
E01002124,7.721783384873737,-0.02003152373579119,-0.008110593929053911,-0.030619195764390286
E01002125,7.158271898387729,-0.012509865698079041,-0.006892952728468972,-0.02495178920946526
E01002126,7.678929070503011,-0.026320839172121975,-0.00657231607474434,-0.030124087204506253
E01002127,7.600563891208733,-0.02659447076973926,-0.006497838017300103,-0.02920386135875092
E01002128,7.610208601688618,-0.02228933818756562,-0.0062983696340572345,-0.03070927357777723
E01002129,7.636395842821625,-0.02123840798753651,-0.007087340199106238,-0.03046031592010628
E01002130,7.641680453148766,-0.02630225904120625,-0.00608416982335627,-0.030061445637290757
E01002131,7.612707295881525,-0.025583908021909036,-0.006280392968976463,-0.029820511224440037
E01002132,7.042041222971664,-0.011444947130627462,-0.004990552012979676,-0.025574312241750618
E01002133,6.891476270928919,-0.007398335432821707,-0.004633886352553538,-0.02517782609745437
E01002134,6.8216356421068145,-0.008624826119846211,-0.003670202340058835,-0.024518827254959727
E01002135,6.601099197738353,-0.005582104642758054,-0.002656671923085009,-0.023221750107657663
E01002136,7.253189621562341,-0.010951762491805225,-0.006173807380736326,-0.02855821459851746
E01002137,7.370404667609427,-0.016643525532601105,-0.00603064343570851,-0.028403504046235963
E01002138,7.061923601545599,-0.007348273077890976,-0.005407511421053901,-0.027629715554888672
E01002139,6.534662146970617,-0.00039727837730427727,0.0009303646245903618,-0.028872000651646555
E01002140,6.578162998945924,-0.0027033755524455763,0.0002382361917155072,-0.02782563689348938
E01002141,6.816427160411902,-0.009216574379207938,-0.00197591908421597,-0.026784681015223532
E01002142,6.652724526127911,-0.0057475494606848915,-0.0006309714311764645,-0.0268889465034098
E01002143,6.633486051755942,-0.002154978801077943,-8.987543754951426e-05,-0.02860874656636658
E01002144,6.469688803877146,-0.0016593054313052424,0.0012669098913612906,-0.027616827013735665
E01002145,6.675881102372835,-0.00815343109784289,-0.0009499724819901166,-0.02612923179133933
E01002146,6.6152897177656165,0.0016129552129668795,0.0014224697464412326,-0.03216853893572188
E01002147,6.433765133134372,0.002471714316305585,0.0023285856137516335,-0.030225860468553356
E01002148,6.417223886914666,0.002681181083980006,0.0021658829815663543,-0.02967795348378734
E01002149,6.812439141806584,0.0012388621565832016,0.00024273458754986432,-0.034159078278666
E01002150,6.566828058376226,0.002200859797658482,0.0015962924070121575,-0.03170241629388282
E01002151,6.57197619249092,0.00013621090639087484,0.0007745617078455829,-0.029604399346697
E01002152,6.779969561528862,0.001335932487457503,0.0004436483648536105,-0.033798419661520945
E01002153,7.39063581229909,-0.008271394775594881,-0.005717787031183566,-0.03342883111507022
E01002154,6.744010352918492,-0.0016674534516180858,-0.0005150428701498858,-0.03030715953273473
E01002155,6.8793391733582805,-0.0023036140911628367,-0.0008748624700957601,-0.03269135947500981
E01002156,6.98055091330796,-0.0037577467258265783,-0.001915472765111993,-0.032421810116121365
E01002157,7.254110631861972,-0.00768482476802065,-0.004435186392916587,-0.03292549821333224
E01002158,7.124009497755629,-0.00483028273818035,-0.0033205770429013143,-0.03329918130089929
E01002159,7.381657000302496,-0.013139097923391317,-0.005306971032558666,-0.03161728208204647
E01002160,7.486975945900759,-0.015370402642470422,-0.0061474732724620005,-0.03145500374201544
E01002161,7.27691823018365,-0.009645404860476143,-0.004517412276912242,-0.03229063510446013
E01002162,7.051876306163737,-0.008461366774043362,-0.003243353734306773,-0.029720567966239262
E01002163,7.15509735692016,-0.009663812430029261,-0.0036736458564642243,-0.030885956717417885
E01002164,7.36172244241425,-0.015845800654847832,-0.00496513903674946,-0.030489023064592728
E01002165,7.105650628353135,-0.02007460668582213,-0.004771384544915022,-0.02637129268971612
E01002166,7.185268696531869,-0.01826702460694156,-0.005860592530898057,-0.026850134624243453
E01002167,7.202927187243685,-0.016872032253137922,-0.006246578472670265,-0.02697906302299966
E01002168,7.178168375232756,-0.013653999740596048,-0.006519758590910717,-0.027029779973898715
E01002169,7.2317834374088585,-0.01836663701228683,-0.005450156674316519,-0.027715601429297777
E01002170,7.158925674608938,-0.013311646994590528,-0.006149819455325823,-0.02725553673709758
E01002171,7.143976429431598,-0.018547714705155975,-0.006056637057254269,-0.026149690565719027
E01002172,7.410031847957028,-0.016320394610869707,-0.005796620567516012,-0.029750488055241067
E01002173,7.329523455230929,-0.014371794347402354,-0.0060901428108020095,-0.029079363873891886
E01002174,7.2495167206817825,-0.013439639351358834,-0.006042784411163532,-0.028417196231077847
E01002175,7.183223698889288,-0.016617098015615665,-0.006131054761480781,-0.026988492767502727
E01002176,7.393472520974201,-0.020533384933633856,-0.006212691778420839,-0.028549603325209214
E01002177,7.3008420965111025,-0.01478308155429947,-0.005102985761575905,-0.029299802426740813
E01002178,7.32600848243754,-0.013411219255754154,-0.005606633964469955,-0.02951803077262037
E01002179,7.166124339955384,-0.012693496077763934,-0.004236311588876976,-0.028611724045948007
E01002180,7.336336771283371,-0.0166364817172665,-0.005094162970622989,-0.029113522424998265
E01002181,7.2925160146709995,-0.016140507646055863,-0.00460754312327324,-0.029440994742387084
E01002182,7.462963313891368,-0.021130730107741098,-0.00532933172365062,-0.02967101450421626
E01002183,7.117585434397954,-0.010712160645019857,-0.004179803360425303,-0.028412473898873414
E01002184,7.225204158321034,-0.012098180872842845,-0.0047765664585962325,-0.028980292148176098
E01002185,7.067327435938138,-9.003145109578309e-05,-0.00142704435124643,-0.03576382689796078
E01002186,7.175311698322885,-0.0007329388324415383,-0.0020718544289561325,-0.03645000071726966
E01002187,6.997176493034329,0.0004699627612337453,-0.001013118318978587,-0.035446344737587565
E01002188,6.917676838021709,0.00022482955264991472,-0.0004451736780950663,-0.0346675966616488
E01002189,6.930939706717961,-0.0016683175913477402,-0.0009599344968699523,-0.03376455930799828
E01002190,6.947461507433202,0.0006359958579171869,-0.000780263757347098,-0.03514797953121746
E01002191,7.715697306020152,-0.015765817454862607,-0.0067256833724530715,-0.03384171101199435
E01002192,7.270555891004417,-0.002404006732779077,-0.002419380514355522,-0.03653136292694683
E01002193,7.187602014180159,-0.004183686486433025,-0.0026467900992654444,-0.03482467415774225
E01002194,7.44614318073614,-0.006655971948442016,-0.0035900832751871205,-0.0362121666521436
E01002195,7.3748737230756785,-0.008611027353309722,-0.004411378947264422,-0.034248152966383394
E01002196,7.63273207259918,-0.012245692661643215,-0.0055243951409799895,-0.035029998001439897
E01002197,7.30384879106297,-0.015372311168738481,-0.006109333790714763,-0.028634465807111067
E01002198,7.568744417840271,-0.01655768916850779,-0.007410671008209738,-0.030195800260445323
E01002199,7.224950825618773,-0.012918872983062185,-0.006144420045979293,-0.028118874556881966
E01002200,7.7926140223588405,-0.02065919940434028,-0.007990894076487655,-0.03205317758331812
E01002201,7.35875969624709,-0.01601867338721182,-0.006862591646174069,-0.028535732890366948
E01002202,7.490001256157339,-0.01666864197186219,-0.0071149300986713005,-0.029796310501297305
E01002203,7.769022915050969,-0.02299393382071953,-0.007833630851043114,-0.03149605801819399
E01002204,7.298789657023038,-0.0074299392379788415,-0.00619844326605757,-0.030851440269468237
E01002206,7.229965302841244,-0.006443991913629932,-0.0059467431964933416,-0.030457684363125247
E01002207,7.131490605389883,-0.006764694134987009,-0.005696533047982587,-0.028684561501027186
E01002208,7.5130054303508285,-0.011163131511215396,-0.006007315000647056,-0.03364173640139446
E01002209,7.495145000267119,-0.010356857331487557,-0.006448073283883019,-0.033043215266422024
E01002210,7.4880952678866475,-0.011187581209809186,-0.00665893190550558,-0.0320139739654076
E01002211,6.976843215184353,-0.004460190872429055,-0.005127966328164157,-0.027541861325294244
E01002212,6.952031894871804,-0.0035901047245127243,-0.00533036411103098,-0.027036827855315183
E01002213,6.815027524115626,-0.0045641134245169405,-0.004454648220243075,-0.025364116530731104
E01002214,6.962762528202227,-0.0029939059939703833,-0.00579218364986725,-0.026877619798934396
E01002215,6.947088087252201,-0.002603000948649764,-0.0057537778617358405,-0.026701319212950134
E01002216,7.1140586779111175,-0.005444109814606635,-0.005760114235250368,-0.028780440722128695
E01002217,7.122584498289935,-0.005775135745014398,-0.005590567418148411,-0.02928524728956414
E01002218,6.739317987435465,-0.0030618430121651247,-0.004504226167997158,-0.024317198285906498
E01002219,6.684812922940754,-0.004123336598523271,-0.00404703717273835,-0.023435843616473384
E01002220,6.807550588373285,-0.0016637359479145242,-0.005390849042724407,-0.024861797389969915
E01002221,6.575006456205098,-0.0018761090849488543,-0.004219220641468493,-0.021948896432745623
E01002222,6.687063374763027,-0.0004057525225822575,-0.005306041903222439,-0.023055631820525526
E01002223,6.809251894731917,-0.0003494775136779621,-0.005842073764971645,-0.024795988090253577
E01002224,6.71973257682647,0.0008520849175722434,-0.00578995525662231,-0.023449455793915434
E01002225,6.898041600891935,-0.016793704292989674,-0.004479234375715635,-0.02376483732921454
E01002226,7.228847616322065,-0.021514754687491193,-0.006706703758117145,-0.02516588143590538
E01002227,6.657559291095039,-0.010131131619210995,-0.0014219959009465443,-0.024935145754352548
E01002228,6.940688175163743,-0.015611988592767143,-0.0038953282015780264,-0.02514061344992833
E01002229,7.337811020709486,-0.022224285343390673,-0.006835606648530212,-0.026449123682380213
E01002230,6.828952183501597,-0.011481270887927827,-0.0022669437163571737,-0.0261067679200629
E01002231,7.033897942067641,-0.011101516446691962,-0.003468092330430751,-0.027818024183256476
E01002232,6.711807479394472,-0.00459287829246166,-0.0011714961200532232,-0.02757068096758302
E01002233,6.919282413858806,-0.007639030438818662,-0.00291615254336942,-0.027694531547962645
E01002234,6.764449594623589,-0.004492955655458401,-0.001388641284052049,-0.028312155018493837
E01002235,6.968858589877831,-0.009314593065786443,-0.003180330069266783,-0.02769785169840792
E01002236,6.988439749046424,-0.00866211482082689,-0.0032626724581297666,-0.028148091875192415
E01002237,7.596870822751203,-0.018212812052052604,-0.0072424129521945204,-0.030722703729416375
E01002238,7.5146387408187945,-0.013936808085270978,-0.0067845342066683995,-0.031663886579680986
E01002239,7.401782841561493,-0.009173034412817829,-0.006391180841831849,-0.03213826641428284
E01002240,7.545738964310434,-0.01663465819209768,-0.007257114610011875,-0.030288180992288513
E01002241,7.246997860217252,-0.007838359540862462,-0.006008550383145155,-0.030225477261473937
E01002242,7.442644334348486,-0.010458041057127873,-0.006152944184828514,-0.032806265637462674
E01002243,8.151725443256622,-0.024256117317023172,-0.008328768055532704,-0.032478822567472164
E01002244,7.913071416849811,-0.024609052202139596,-0.006650975833209217,-0.03007393457514957
E01002245,8.022761299108586,-0.024505503990439492,-0.007538864317483012,-0.031233876056731127
E01002246,7.463030361865823,-0.024568372120678313,-0.004861101384458552,-0.02486506299093485
E01002247,7.798218239302629,-0.024584688897152103,-0.006044327369780491,-0.02854897480139846
E01002248,7.7673957656326795,-0.024981402601975507,-0.006348003512727583,-0.027246517334364007
E01002249,8.066930860134683,-0.026052066707268094,-0.007434907495249591,-0.030356268449619042
E01002250,6.959454184981093,-0.02215809246543266,-0.0036562554246877717,-0.019273254186710182
E01002251,7.2908597053302895,-0.022923665939887962,-0.0049844429505682885,-0.021902922409271663
E01002252,8.151999209831425,-0.014376083541440775,-0.005928647389799967,-0.04053179532780204
E01002253,8.064913677080646,-0.01599634440315057,-0.0057908173783083605,-0.03879928406286165
E01002254,8.272727551206893,-0.014538792667466514,-0.005146172222664866,-0.041922164582423635
E01002255,8.113541392327187,-0.015771357405036626,-0.0036529873096376097,-0.039562919081701
E01002256,8.276902510800289,-0.013967321389182476,-0.005481671340536284,-0.0421675510767698
E01002257,8.250540441214499,-0.014741750770838523,-0.004255953146726295,-0.041676048844290756
E01002258,8.134408663891232,-0.014819296098681996,-0.00581331184077479,-0.04014412794858954
E01002259,7.9914348612128965,-0.01522616231340843,-0.005949366030205818,-0.03824660783393137
E01002260,7.545662900079504,-0.017318273960444632,-0.008135735480198589,-0.026303754011733786
E01002261,7.679606805122044,-0.018522182929728754,-0.009180752838643275,-0.027168658284288622
E01002262,7.396008729988072,-0.015488362983629227,-0.007664285251746532,-0.02560266605438402
E01002263,7.318567478763461,-0.013100530231501702,-0.00633952255252981,-0.026853664043581034
E01002264,7.294307052899312,-0.01402756756995534,-0.007062747972168886,-0.025529739622542024
E01002265,7.46247747130944,-0.014241957244661438,-0.007210802643750112,-0.028055548946808662
E01002266,7.144721777996677,-0.012168071541952938,-0.0050955665894131105,-0.025027730083035864
E01002267,7.193490350431677,-0.012195843504327812,-0.005350953214384949,-0.0257531918228652
E01002268,7.59232125546161,-0.01968436767911727,-0.008344885204955105,-0.029378676620570605
E01002269,7.732737283706537,-0.02019780900788246,-0.007492893447914436,-0.031872145969098056
E01002270,8.018802745914542,-0.025879642756591548,-0.008247961674528605,-0.032421240177879534
E01002271,7.8939299628112565,-0.0221605618878599,-0.007287436078723304,-0.03302406006633717
E01002272,8.428057111002905,-0.029936672030415605,-0.009082723076544705,-0.0347080351848649
E01002273,8.147425308393919,-0.019458508002162343,-0.0047978804399096695,-0.038306383826125265
E01002274,8.343361917889201,-0.02892266389962585,-0.00798687858645566,-0.03489135998694313
E01002275,8.126829555292312,-0.02025949173432414,-0.004546020712696011,-0.037494667502559045
E01002276,7.1295044908810095,-0.009505209583718704,-0.004552855709991543,-0.0278000190963152
E01002277,7.229139167872052,-0.010051617977548,-0.005124835952631243,-0.02910175791353042
E01002278,7.151379640391338,-0.009514218851968466,-0.004740324757386389,-0.028067432547439167
E01002279,7.1687822918133985,-0.00902505723406474,-0.004786779227174143,-0.028611857234834927
E01002280,7.169543635564029,-0.010631569889876416,-0.004888726777692171,-0.027789878618542346
E01002281,7.1862084144681795,-0.009568655370528622,-0.004989141897403768,-0.0285578775178872
E01002282,7.189488727987806,-0.010635171889033736,-0.005114482607153187,-0.02800969632202415
E01002283,7.248782808217479,-0.010647886318887802,-0.0053555066730434035,-0.029042922077267476
E01002284,7.208798914492881,-0.010997831586592607,-0.005316899475007634,-0.028075450778818192
E01002285,7.717220317417421,-0.012834013740060787,-0.005165914976080945,-0.03374170951490076
E01002286,7.60253466979049,-0.015270502965798865,-0.0074110774379592785,-0.029480574534923986
E01002287,7.596873200929368,-0.016454560626851588,-0.008264821277578134,-0.0280683308579204
E01002288,7.593101317454776,-0.01380869047688711,-0.0066217136483952355,-0.030567512977463955
E01002289,7.9704960136973995,-0.013204531398957633,-0.003306262557732173,-0.03854755670489042
E01002290,7.824964272098394,-0.012841218659632097,-0.004204862066468199,-0.03589406909328723
E01002291,7.7972984816736215,-0.014636925827447762,-0.005176349815529955,-0.034054209680285545
E01002292,7.918057761500174,-0.011982998324213033,-0.00349501804684316,-0.038081867716558734
E01002293,7.4120681155208015,-0.015510717241614102,-0.007040372019955276,-0.028630763793132605
E01002294,7.448808496178816,-0.015435423223961504,-0.007007539226462653,-0.02954984546185349
E01002295,7.497888480671018,-0.01729112908381582,-0.007639929048350751,-0.02903195259345708
E01002296,7.317861351361543,-0.011578635579089504,-0.005617180101283101,-0.029821618179446036
E01002297,7.263419527395351,-0.011704645762284499,-0.0056916131049277825,-0.028509593461243952
E01002298,7.317146154383203,-0.012284268003196028,-0.005935929673700301,-0.02922336087277926
E01002299,7.257805045646984,-0.011415706847653192,-0.005644714467976377,-0.028639471880306595
E01002300,7.335703237319088,-0.013147741576081617,-0.00625937196321993,-0.028925428328391366
E01002301,7.2188102155322635,-0.019721755765968074,-0.00480715904603392,-0.02536537560961741
E01002302,7.230363412439503,-0.020694610422740137,-0.00510347171902502,-0.024981767863725992
E01002303,7.266188173113176,-0.019125871718826147,-0.0049890806729085135,-0.026056842881286145
E01002304,7.135366227741153,-0.01616234571710947,-0.004349996206077809,-0.025711168329043962
E01002305,7.112435850863138,-0.017561742525150394,-0.0046710592935604745,-0.024659435005049038
E01002306,7.173135838964658,-0.018350026208627555,-0.004560908573113006,-0.025374704250848222
E01002307,7.131669384794581,-0.017783332491136575,-0.00443560761164824,-0.025066306072649116
E01002308,7.152547927677774,-0.019651340995119303,-0.005065263115980711,-0.024306090206271315
E01002309,7.3167846338079885,-0.014325205140670805,-0.006245404445422354,-0.02779137784971355
E01002310,7.399437938423281,-0.015327760160848183,-0.006837866106620944,-0.02838788535689364
E01002311,7.376325481683095,-0.015628457991126832,-0.0067787910056676184,-0.027835205691255104
E01002312,7.1367707072036515,-0.010060752833303434,-0.0046120015289595265,-0.027650726391980497
E01002313,7.1721364932003375,-0.011233711124339588,-0.004900662919010475,-0.027568392180985207
E01002314,7.216305453396974,-0.011730893145645207,-0.005342287425775224,-0.027832208977744653
E01002315,7.259072990839928,-0.013014657936275629,-0.005730244074015647,-0.027740335942860073
E01002316,7.277974051874999,-0.012857150770209711,-0.005900683733421128,-0.028058076348727923
E01002317,8.483227481124468,-0.028614470837167807,-0.00867830825123164,-0.03553323869677909
E01002318,8.339575827365577,-0.025124267976839046,-0.007259244771274365,-0.0359230866973904
E01002319,8.462525840602128,-0.0289178364045688,-0.009503930380705353,-0.033748135940574776
E01002320,8.475370813295978,-0.028087361565422606,-0.008994989728027057,-0.03496509692148664
E01002321,8.33310994819713,-0.024985187687478802,-0.008403456053032509,-0.03455821645900706
E01002322,8.041731273770058,-0.023078101758943363,-0.008805573222786339,-0.030269736674751368
E01002323,8.193733583435215,-0.025607900808752547,-0.008550656961386155,-0.03153865855273007
E01002324,8.235547839797613,-0.024477094135021,-0.009180347990068127,-0.03252135881553925
E01002325,7.426290289883165,-0.02747471344148698,-0.0057830971197815155,-0.024930042272710465
E01002326,7.380202662108498,-0.02460259154316054,-0.005614294687393806,-0.025368641125870665
E01002327,7.504763032013893,-0.025527531456454935,-0.005857159973099192,-0.026449428722732538
E01002328,7.660613819703857,-0.026749614788732806,-0.006241097164416497,-0.027590515573931135
E01002329,7.6334826438493755,-0.028135160374837355,-0.005988413677033821,-0.02681923247523062
E01002330,7.514463398948229,-0.029784725173118774,-0.0056630634087983765,-0.025045476482987498
E01002331,7.237939329645812,-0.022326774619627433,-0.0054569155291834225,-0.024330389028675504
E01002332,7.385492503806908,-0.022022087184087893,-0.005461242009765037,-0.026329666162852403
E01002333,7.447528645110708,-0.020109093574685818,-0.005953659326636045,-0.027376759915663205
E01002334,7.713925115627701,-0.021072318617700602,-0.007847862285687743,-0.029198712244145844
E01002335,7.643375066222328,-0.02446396897465849,-0.006440368553116986,-0.0280639569938218
E01002336,7.671344356870731,-0.02249161180510559,-0.006811125053677985,-0.028799931538655676
E01002337,7.88420701695377,-0.02229025812479992,-0.009911862084433235,-0.029932418561579664
E01002338,7.800124156498591,-0.024748495399792302,-0.007043770265712979,-0.029440335962682543
E01002339,8.11081833221223,-0.023725526658437635,-0.00927303490485855,-0.032128586065357935
E01002340,8.08990668472005,-0.02435634547559971,-0.00840968977219702,-0.03207384744884003
E01002341,7.300346064924052,-0.01818641587490628,-0.005320196573643417,-0.026573159900621177
E01002342,7.247327992044862,-0.01111862483319865,-0.0044503604525891974,-0.027304687077209084
E01002343,7.36154150576167,-0.011885639128979032,-0.005045692800720433,-0.028510781979792565
E01002344,7.332758810470578,-0.011484976534055691,-0.004927413907065709,-0.02822705370306783
E01002345,7.145289117318286,-0.010346517712186327,-0.0038974836958516066,-0.026234137989453118
E01002346,7.185050255545558,-0.010451076722874422,-0.00417707175390095,-0.026665686662627044
E01002347,7.164933148857809,-0.009912973858234793,-0.004427037373872672,-0.026546305429530657
E01002348,7.5563110578286175,-0.012486198516689945,-0.005743432126111317,-0.03085895561021647
E01002349,7.469797722030492,-0.012395139314487838,-0.00566463911248213,-0.029670077730812868
E01002350,8.411974402480103,-0.027697160534561047,-0.009400989164335124,-0.033520794614955655
E01002351,8.547528290239121,-0.02934574768296193,-0.009929186162470986,-0.034601682535031715
E01002352,8.598584623530394,-0.029833790799596853,-0.010544946071712614,-0.035156603932490385
E01002353,8.344562573502023,-0.024266811204596075,-0.009929716583659425,-0.03412229607145397
E01002354,8.25021567231467,-0.02561285601324662,-0.010827339169877916,-0.03253841345822185
E01002355,8.371602732276465,-0.02718567549623076,-0.010793712960328524,-0.03351251422207218
E01002356,8.209761768060027,-0.024526680032790085,-0.008339336008472364,-0.03259346650259003
E01002358,8.572815245160655,-0.027925596189693598,-0.010515795367993883,-0.03510404267265369
E01002359,8.087144729920356,-0.020004456512286786,-0.004457525595410705,-0.03684685130862279
E01002360,7.949771748175806,-0.015434637809438097,-0.0037251791688970343,-0.03702794123686976
E01002361,8.05243452634989,-0.018586069861435187,-0.005192115253561235,-0.03596269294800995
E01002362,8.018367560856401,-0.015303115915826252,-0.0034473701348905353,-0.03838806688212034
E01002363,7.989294190514512,-0.018879318192727482,-0.0067212826723627005,-0.03366758537346328
E01002364,7.91207056171169,-0.0164949206662047,-0.005191153085647913,-0.034841584540280066
E01002365,7.849042420824794,-0.01935981843624497,-0.009192137686536848,-0.02941328423538146
E01002366,7.845702693035786,-0.018181084283291075,-0.008087126860864175,-0.030904129217020543
E01002367,8.236943662265121,-0.023370771561433225,-0.006113977759273194,-0.036283487203159256
E01002368,6.793901975610191,-0.009474377169281492,-0.00225478596444972,-0.02158194290262334
E01002369,6.933275099835224,-0.00994949315974174,-0.0027564715755271025,-0.023638914618875347
E01002370,7.056534927409764,-0.010384430529490753,-0.003365339376536297,-0.02520470871121938
E01002371,7.009403477991986,-0.010288873067694486,-0.003152153890819731,-0.024654630878334527
E01002372,7.136179880165366,-0.011371734087207852,-0.004663827854457055,-0.025603836182573513
E01002373,7.0290941837412655,-0.010494697734592358,-0.0034307761843980545,-0.02484483728614402
E01002374,7.113094689687694,-0.010907586104351429,-0.004052099639586595,-0.025675911835608033
E01002375,6.953422313292444,-0.010188067922079054,-0.0029872318010326342,-0.0240071745844785
E01002376,7.840774708476751,-0.02331533146103723,-0.010008103976804607,-0.02951328006540679
E01002377,7.68861608899115,-0.021842039451522202,-0.009106957640534397,-0.0290406349990647
E01002378,7.66872489854721,-0.022082076393468562,-0.009022299554874135,-0.029081229998111014
E01002379,8.160857940702588,-0.02630386694532723,-0.010257697860743719,-0.03211637985879683
E01002380,7.893845056213662,-0.024699727887014522,-0.009997906948619864,-0.029952523282809784
E01002381,8.195568940611057,-0.028402993922711155,-0.009286805960457358,-0.032784056850984046
E01002382,8.468689991800002,-0.02952089270546754,-0.010252117530866415,-0.03438818934050531
E01002383,7.584171370350918,-0.01979531870920353,-0.008556385570308097,-0.028462646860071397
E01002384,8.251524368935597,-0.013053847277028546,-0.004145724685969765,-0.04232987157646744
E01002385,8.174459337842224,-0.010101546820571187,-0.004313130542348494,-0.04197633375850809
E01002386,8.094321560960607,-0.013197015971527221,-0.003474698725241438,-0.040366716611957947
E01002387,8.1674332359472,-0.011642402384707104,-0.0038248530800135535,-0.04180515720217321
E01002388,8.148568575412218,-0.010505531332589507,-0.00391678834104631,-0.041741216920540496
E01002389,8.05549307724233,-0.010508355692962344,-0.003803495706796983,-0.040416530879742334
E01002390,8.045638330385573,-0.011118288569444032,-0.003517568824565495,-0.04033835677573525
E01002391,8.36136814296766,-0.012909149723571363,-0.005152766975648369,-0.04355158909538755
E01002392,6.397546148245941,-0.01403306617711711,-0.0023821102955940386,-0.012635817051346782
E01002393,6.472602804200451,-0.014416415870929913,-0.0030792314820264483,-0.01294927225188056
E01002394,6.668418087145888,-0.019806726407484265,-0.002945216790294768,-0.01428525464067218
E01002395,6.70499789831102,-0.019661824945122905,-0.0035611661127344023,-0.014295001663342626
E01002396,6.883209891306503,-0.022038462408229306,-0.003759910892281168,-0.016085809535544872
E01002397,6.681059294943351,-0.019465908485057748,-0.0023142627162899337,-0.015239953465646154
E01002398,6.705737053550855,-0.020065299394929778,-0.0026084234267349416,-0.01512380235127845
E01002399,6.772719190070049,-0.020970541457267733,-0.0032757603366946175,-0.015198062394539164
E01002400,6.745736369615223,-0.018924361301448575,-0.003453728292175531,-0.01580078054359909
E01002401,6.752997277513529,-0.0199542056805051,-0.0028747549395649733,-0.015970742970568004
E01002402,6.738698936954343,-0.019642465396558624,-0.003261975036737771,-0.015538898412922067
E01002403,6.728414305734696,-0.019461815504440504,-0.0031769332762262995,-0.015377252927354111
E01002404,6.758418470065956,-0.01875113568171733,-0.0031473988899782934,-0.01593333900380909
E01002405,6.77375596638551,-0.017407630845925837,-0.003266217950068408,-0.01645550488292335
E01002406,6.9082897485060935,-0.01470924136723431,-0.0034520091875012435,-0.019138084832149516
E01002407,6.810587897674954,-0.009448331748285604,-0.003050867751101887,-0.019406831234386142
E01002408,7.037018266782239,-0.01912096094651959,-0.005097862971310988,-0.019413533230844666
E01002409,6.8697106813921,-0.018918882074428836,-0.003946337937395157,-0.017595877772035445
E01002410,7.305115438716609,-0.02059239327947371,-0.006384331071608667,-0.022240416792027477
E01002411,7.301774361032406,-0.017171305582626015,-0.0068761101783162085,-0.02320189047444729
E01002412,7.26845009628987,-0.018928012623707205,-0.006656011068485823,-0.02210208126285379
E01002413,7.232362662403767,-0.017005369403252972,-0.006871460461260821,-0.022154260305592074
E01002414,7.541369769875956,-0.020072017722889933,-0.007331559297166853,-0.025682674917963062
E01002415,7.085028593502079,-0.011071444713950496,-0.004801545340304185,-0.027334175014808185
E01002416,7.104439419811976,-0.010733796215528724,-0.005114811530667139,-0.027486758267467416
E01002417,7.4783349052674275,-0.009740672830153896,-0.004634231390602969,-0.03313833925987989
E01002418,7.654178810798069,-0.015486156037808507,-0.006807610854772869,-0.03245635733551835
E01002419,7.5439836534547,-0.013084211105429733,-0.00602811247931781,-0.03212600556102477
E01002420,7.299135377225099,-0.010320013031214076,-0.004683996102262,-0.030564408089402827
